po_id,supplier_id,contract_id,po_date,required_date,buyer_id,currency,status
PO002391,SUP0032,CON0004,2026-09-06,2026-10-06,BUY007,INR,Completed
PO002392,SUP0006,CON0067,2026-09-06,2026-10-05,BUY019,INR,Approved
PO002393,SUP0067,,2026-09-06,2026-09-18,BUY011,INR,Cancelled
PO002394,SUP0073,CON0080,2026-09-06,2026-10-19,BUY018,INR,Approved
PO002395,SUP0037,CON0133,2026-09-06,2026-10-03,BUY010,INR,Completed
PO002396,SUP0052,CON0146,2026-09-06,2026-10-10,BUY001,INR,Completed
PO002397,SUP0014,CON0091,2026-09-06,2026-10-03,BUY010,INR,Completed
PO002398,SUP0099,,2026-09-06,2026-10-01,BUY002,INR,Cancelled
PO002399,SUP0006,,2026-09-06,2026-09-25,BUY010,INR,Cancelled
PO002400,SUP0096,CON0108,2026-09-06,2026-10-19,BUY011,INR,Approved
PO002401,SUP0069,CON0060,2026-09-06,2026-09-14,BUY013,INR,Approved
PO002402,SUP0046,CON0076,2026-09-06,2026-10-17,BUY017,INR,Cancelled
PO002403,SUP0023,CON0087,2026-09-06,2026-10-15,BUY007,INR,Approved
PO002404,SUP0059,,2026-09-06,2026-09-24,BUY011,INR,Approved
PO002405,SUP0092,CON0095,2026-09-06,2026-09-26,BUY020,INR,Approved
PO002406,SUP0006,CON0067,2026-09-06,2026-10-07,BUY010,INR,Approved
PO002407,SUP0031,,2026-09-06,2026-10-04,BUY013,INR,Approved
PO002408,SUP0048,CON0031,2026-09-06,2026-10-08,BUY020,INR,Approved
PO002409,SUP0080,,2026-09-06,2026-09-29,BUY014,INR,Cancelled
PO002410,SUP0091,CON0028,2026-09-06,2026-10-02,BUY014,INR,Approved
PO002411,SUP0054,CON0104,2026-09-06,2026-10-09,BUY016,INR,Approved
PO002412,SUP0077,CON0112,2026-09-06,2026-09-13,BUY002,INR,Completed
PO002413,SUP0017,CON0017,2026-09-06,2026-09-27,BUY004,INR,Approved
PO002414,SUP0063,CON0010,2026-09-06,2026-09-17,BUY006,INR,Approved
PO002415,SUP0088,CON0106,2026-09-06,2026-10-08,BUY010,INR,Cancelled
PO002416,SUP0034,,2026-09-06,2026-09-19,BUY013,INR,Approved
PO002417,SUP0012,,2026-09-06,2026-10-18,BUY007,INR,Approved
PO002418,SUP0067,,2026-09-06,2026-09-15,BUY004,INR,Approved
PO002419,SUP0030,,2026-09-06,2026-09-15,BUY006,INR,Approved
PO002420,SUP0098,CON0137,2026-09-06,2026-09-17,BUY012,INR,Completed
PO002421,SUP0095,CON0088,2026-09-06,2026-09-22,BUY017,INR,Approved
PO002422,SUP0099,CON0007,2026-09-06,2026-09-26,BUY019,INR,Approved
PO002423,SUP0020,,2026-09-06,2026-10-04,BUY009,INR,Approved
PO002424,SUP0045,CON0115,2026-09-06,2026-10-12,BUY013,INR,Completed
PO002425,SUP0020,,2026-09-06,2026-10-01,BUY008,INR,Approved
PO002426,SUP0081,,2026-09-06,2026-09-25,BUY015,INR,Approved
PO002427,SUP0057,,2026-09-06,2026-09-17,BUY020,INR,Cancelled
PO002428,SUP0037,CON0133,2026-09-06,2026-10-18,BUY002,INR,Approved
PO002429,SUP0088,CON0026,2026-09-06,2026-09-17,BUY020,INR,Approved
PO002430,SUP0093,,2026-09-06,2026-10-03,BUY005,INR,Approved
PO002431,SUP0088,CON0026,2026-09-06,2026-09-27,BUY019,INR,Approved
PO002432,SUP0050,CON0005,2026-09-06,2026-10-19,BUY002,INR,Cancelled
PO002433,SUP0070,,2026-09-06,2026-09-17,BUY016,INR,Cancelled
PO002434,SUP0083,CON0065,2026-09-06,2026-10-07,BUY015,INR,Approved
PO002435,SUP0088,CON0106,2026-09-06,2026-10-14,BUY015,INR,Completed
PO002436,SUP0020,,2026-09-06,2026-10-12,BUY012,INR,Approved
PO002437,SUP0019,,2026-09-06,2026-10-01,BUY006,INR,Completed
PO002438,SUP0033,CON0037,2026-09-06,2026-09-23,BUY014,INR,Approved
PO002439,SUP0019,,2026-09-06,2026-09-15,BUY018,INR,Approved
PO002440,SUP0052,,2026-09-06,2026-09-21,BUY012,INR,Approved
PO002441,SUP0052,,2026-09-06,2026-10-09,BUY015,INR,Completed
PO002442,SUP0057,CON0074,2026-09-06,2026-10-07,BUY011,INR,Completed
PO002443,SUP0018,CON0069,2026-09-06,2026-10-16,BUY007,INR,Cancelled
PO002444,SUP0025,,2026-09-06,2026-10-06,BUY018,INR,Completed
PO002445,SUP0048,CON0031,2026-09-06,2026-10-02,BUY016,INR,Approved
PO002446,SUP0070,,2026-09-06,2026-10-11,BUY020,INR,Completed
PO002447,SUP0007,CON0079,2026-09-06,2026-09-25,BUY013,INR,Cancelled
PO002448,SUP0056,,2026-09-06,2026-09-24,BUY001,INR,Approved
PO002449,SUP0050,CON0014,2026-09-06,2026-10-19,BUY019,INR,Approved
PO002450,SUP0083,CON0050,2026-09-06,2026-10-08,BUY005,INR,Completed
PO002451,SUP0041,CON0015,2026-09-06,2026-10-12,BUY016,INR,Approved
PO002452,SUP0079,CON0034,2026-09-06,2026-10-16,BUY004,INR,Approved
PO002453,SUP0011,CON0107,2026-09-06,2026-09-14,BUY011,INR,Approved
PO002454,SUP0041,CON0015,2026-09-06,2026-10-05,BUY007,INR,Approved
PO002455,SUP0009,,2026-09-06,2026-10-06,BUY011,INR,Cancelled
PO002456,SUP0058,,2026-09-06,2026-10-13,BUY006,INR,Approved
PO002457,SUP0039,,2026-09-06,2026-09-19,BUY006,INR,Approved
PO002458,SUP0021,,2026-09-06,2026-10-09,BUY020,INR,Completed
PO002459,SUP0021,,2026-09-06,2026-10-18,BUY016,INR,Approved
PO002460,SUP0089,,2026-09-06,2026-09-28,BUY005,INR,Completed
PO002461,SUP0013,CON0072,2026-09-06,2026-09-15,BUY016,INR,Completed
PO002462,SUP0062,,2026-09-06,2026-09-23,BUY019,INR,Approved
PO002463,SUP0057,CON0074,2026-09-06,2026-10-20,BUY001,INR,Completed
PO002464,SUP0086,CON0134,2026-09-06,2026-10-19,BUY003,INR,Approved
PO002465,SUP0009,,2026-09-06,2026-09-24,BUY010,INR,Completed
PO002466,SUP0020,,2026-09-06,2026-09-20,BUY007,INR,Approved
PO002467,SUP0038,CON0044,2026-09-06,2026-09-18,BUY001,INR,Cancelled
PO002468,SUP0076,,2026-09-06,2026-10-09,BUY012,INR,Approved
PO002469,SUP0025,CON0048,2026-09-06,2026-10-15,BUY016,INR,Approved
PO002470,SUP0022,,2026-09-06,2026-09-16,BUY010,INR,Approved
PO002471,SUP0058,,2026-09-06,2026-10-10,BUY009,INR,Completed
PO002472,SUP0085,CON0016,2026-09-06,2026-09-18,BUY005,INR,Cancelled
PO002473,SUP0002,CON0045,2026-09-06,2026-10-19,BUY007,INR,Completed
PO002474,SUP0049,,2026-09-06,2026-10-07,BUY009,INR,Completed
PO002475,SUP0043,,2026-09-06,2026-10-06,BUY014,INR,Completed
PO002476,SUP0091,CON0028,2026-09-06,2026-10-04,BUY009,INR,Cancelled
PO002477,SUP0025,CON0048,2026-09-06,2026-10-14,BUY015,INR,Approved
PO002478,SUP0086,,2026-09-06,2026-10-03,BUY004,INR,Approved
PO002479,SUP0017,CON0052,2026-09-06,2026-09-19,BUY012,INR,Approved
PO002480,SUP0020,,2026-09-06,2026-10-19,BUY003,INR,Approved
PO002481,SUP0002,CON0045,2026-09-06,2026-09-13,BUY020,INR,Approved
PO002482,SUP0020,,2026-09-06,2026-10-20,BUY015,INR,Approved
PO002483,SUP0086,CON0070,2026-09-06,2026-09-19,BUY005,INR,Approved
PO002484,SUP0096,CON0108,2026-09-06,2026-09-18,BUY003,INR,Approved
PO002485,SUP0056,CON0139,2026-09-06,2026-09-27,BUY013,INR,Approved
PO002486,SUP0081,,2026-09-06,2026-10-16,BUY007,INR,Completed
PO002487,SUP0078,CON0047,2026-09-06,2026-09-24,BUY015,INR,Approved
PO002488,SUP0065,CON0055,2026-09-06,2026-09-13,BUY009,INR,Approved
PO002489,SUP0070,,2026-09-06,2026-10-19,BUY004,INR,Approved
PO002490,SUP0025,,2026-09-06,2026-09-24,BUY008,INR,Approved
PO002491,SUP0051,CON0135,2026-09-06,2026-10-20,BUY017,INR,Approved
PO002492,SUP0028,CON0102,2026-09-06,2026-10-10,BUY008,INR,Cancelled
PO002493,SUP0001,CON0121,2026-09-06,2026-09-29,BUY003,INR,Approved
PO002494,SUP0009,,2026-09-06,2026-10-14,BUY002,INR,Cancelled
PO002495,SUP0097,CON0128,2026-09-06,2026-10-10,BUY001,INR,Approved
PO002496,SUP0041,,2026-09-06,2026-10-20,BUY012,INR,Cancelled
PO002497,SUP0087,CON0061,2026-09-06,2026-09-17,BUY015,INR,Approved
PO002498,SUP0096,CON0053,2026-09-06,2026-10-13,BUY016,INR,Approved
PO002499,SUP0070,,2026-09-06,2026-09-25,BUY006,INR,Approved
PO002500,SUP0089,CON0029,2026-09-06,2026-10-05,BUY011,INR,Completed
